Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Row ID_sqrt,Row ID_reciprocal,Postal Code_sqrt,Postal Code_reciprocal,Sales_log,Sales_sqrt,Sales_reciprocal,Quantity_log,Quantity_sqrt,Quantity_reciprocal,Discount_log,Discount_sqrt,Discount_reciprocal,Profit_log,Profit_sqrt,Profit_reciprocal,Row ID_binned,Postal Code_binned,Sales_binned,Quantity_binned,Discount_binned,Profit_binned
533,US-2017-129441,2017-09-07,2017-09-11,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0.0,2.397,2017,9,7,3,3,2017,9,11,0,3,False,False,True,False,False,False,False,True,False,False,23.08679276123039,0.001876172607879925,300.0533285934352,1.1107161897991826e-05,3.8905950580145254,6.923871749245504,0.020859407592824366,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,1.2228926891784468,1.5482247898803325,0.41718815185648733,2,3,1,1,0,1
534,CA-2016-168753,2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0.0,274.386,2016,5,29,6,2,2016,6,1,2,2,False,True,False,False,False,False,True,False,False,True,23.108440016582687,0.0018726591760299626,190.04210059878838,2.768855908738509e-05,6.888521489866838,31.304153079104378,0.0010204602275626308,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,5.61817374985353,16.56460081016141,0.003644500812723681,2,1,3,2,0,3
535,CA-2016-168753,2016-05-29,2016-06-01,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,5,0.0,11.375,2016,5,29,6,2,2016,6,1,2,2,False,True,False,False,False,False,True,False,True,False,23.130067012440755,0.001869158878504673,190.04210059878838,2.768855908738509e-05,3.1675825304806504,4.769696007084728,0.04395604395604396,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,2.515678308454754,3.3726843908080104,0.08791208791208792,2,1,1,2,0,2
536,CA-2016-126613,2016-07-10,2016-07-16,Standard Class,AA-10375,Allen Armold,Consumer,United States,Mesa,Arizona,85204,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,16.768,2,0.2,1.4672,2016,7,10,6,3,2016,7,16,5,3,False,False,True,False,False,False,False,True,True,False,23.15167380558045,0.0018656716417910447,291.89724219320743,1.1736538190695273e-05,2.8773990865921264,4.0948748454623125,0.05963740458015267,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,0.9030839043868734,1.2112803143781377,0.6815703380588877,2,3,0,0,0,0
537,US-2017-122637,2017-09-03,2017-09-08,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",42.616,7,0.8,-68.1856,2017,9,3,6,3,2017,9,8,4,3,False,True,False,False,False,False,False,False,True,False,23.173260452512935,0.00186219739292365,246.2782978664584,1.6487230639869423e-05,3.7754240555141223,6.528093136590501,0.023465365121081286,2.0794415416798357,2.6457513110645907,0.14285714285714285,0.5877866649021191,0.8944271909999159,1.25,0.0,0.0,-0.014665853200675804,2,2,1,3,1,0
538,CA-2015-147851,2015-12-03,2015-12-08,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.752,4,0.2,3.36,2015,12,3,3,4,2015,12,8,1,4,False,False,True,False,True,True,False,False,True,False,23.194827009486403,0.0018587360594795538,100.04498987955368,9.991008092716555e-05,2.464023438871576,3.2790242451070717,0.09300595238095237,1.6094379124341003,2.0,0.25,0.18232155679395465,0.4472135954999579,5.0,1.4724720573609429,1.833030277982336,0.2976190476190476,2,0,0,2,0,1
539,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0.0,41.2938,2015,12,7,0,4,2015,12,11,4,4,False,False,True,False,False,False,True,False,True,False,23.2163735324878,0.0018552875695732839,205.9611613872868,2.3573785950023575e-05,5.036562916106171,12.366891282775958,0.006538511834706421,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,3.744640503205473,6.426025210034583,0.02421671049891267,2,1,2,1,0,3
540,CA-2015-134894,2015-12-07,2015-12-11,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Henderson,Kentucky,42420,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",283.92,4,0.0,70.98,2015,12,7,0,4,2015,12,11,4,4,False,False,True,False,False,False,True,False,False,False,23.2379000772445,0.001851851851851852,205.9611613872868,2.3573785950023575e-05,5.6522084391101535,16.849925815860438,0.0035221189067342912,1.6094379124341003,2.0,0.25,0.0,0.0,,4.276388302650885,8.424962907930219,0.014088475626937165,2,1,3,2,0,3
541,CA-2014-140795,2014-02-01,2014-02-03,First Class,BD-11500,Bradley Drucker,Consumer,United States,Green Bay,Wisconsin,54302,Central,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,468.9,6,0.0,206.316,2014,2,1,5,1,2014,2,3,0,1,False,False,False,False,False,False,False,False,False,True,23.259406699226016,0.0018484288354898336,233.02789532586007,1.8415527973186993e-05,6.15251990610877,21.654098919142307,0.0021326508850501172,1.9459101490553132,2.449489742783178,0.16666666666666666,0.0,0.0,,5.334244199290114,14.363704257607088,0.004846933829659357,2,2,3,3,0,3
542,CA-2016-136924,2016-07-14,2016-07-17,First Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,85705,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.864,8,0.2,38.0864,2016,7,14,3,3,2016,7,17,6,3,False,False,False,True,False,False,False,True,False,True,23.280893453645632,0.0018450184501845018,292.7541630788536,1.1667930692491687e-05,5.945064524273665,19.515737239469072,0.0026256091413207868,2.1972245773362196,2.8284271247461903,0.125,0.18232155679395465,0.4472135954999579,5.0,3.6657745803988395,6.1714179894089165,0.026256091413207866,2,3,3,3,0,3
543,US-2015-120161,2015-12-18,2015-12-23,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Springfield,Ohio,45503,East,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,646.776,9,0.2,-145.5246,2015,12,18,4,4,2015,12,23,2,4,False,False,True,False,False,True,False,False,True,False,23.302360395462088,0.001841620626151013,213.31432206956944,2.197657297321056e-05,6.473544957579167,25.431791128428213,0.0015461303449726027,2.302585092994046,3.0,0.1111111111111111,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-0.006871690422100456,2,1,3,3,0,0
544,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.112,2,0.2,7.264,2014,5,11,6,2,2014,5,16,4,2,False,False,True,False,False,False,False,False,False,True,23.323807579381203,0.001838235294117647,275.87315925983086,1.3139568496570573e-05,4.079433949486346,7.623122719725822,0.01720814977973568,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,2.1119087318173375,2.695180884467683,0.13766519823788545,2,2,2,0,0,1
545,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002597,Technology,Phones,,100.792,1,0.2,6.2995,2014,5,11,6,2,2014,5,16,4,2,False,False,True,False,False,False,False,False,False,True,23.345235059857504,0.001834862385321101,275.87315925983086,1.3139568496570573e-05,4.622931515566734,10.039521900967197,0.009921422335105961,0.6931471805599453,1.0,1.0,0.18232155679395465,0.4472135954999579,5.0,1.9878058526578977,2.509880475241799,0.15874275736169538,2,2,2,0,0,1
546,CA-2014-103849,2014-05-11,2014-05-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928,2014,5,11,6,2,2014,5,16,4,2,False,False,True,False,False,False,False,False,False,False,23.366642891095847,0.0018315018315018315,275.87315925983086,1.3139568496570573e-05,4.206362865543993,8.130928606254024,0.015125847047434658,1.6094379124341003,2.0,0.25,0.4700036292457356,0.7745966692414834,1.6666666666666667,0.0,0.0,-0.011863409448968357,2,2,2,2,1,0
547,CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,41.28,6,0.2,13.932,2017,11,19,6,4,2017,11,22,2,4,False,False,False,False,True,True,False,False,True,False,23.388031127053,0.0018281535648994515,100.174847142384,9.96512207274539e-05,3.7443141610020367,6.424951361683604,0.024224806201550386,1.9459101490553132,2.449489742783178,0.16666666666666666,0.18232155679395465,0.4472135954999579,5.0,2.7035065610523374,3.7325594435989897,0.0717772035601493,2,0,1,3,0,2
548,CA-2017-162929,2017-11-19,2017-11-22,First Class,AS-10135,Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,2,0.0,6.4128,2017,11,19,6,4,2017,11,22,2,4,False,False,False,False,True,True,False,False,True,False,23.40939982143925,0.0018248175182481751,100.174847142384,9.96512207274539e-05,2.664446563620078,3.655133376499413,0.07485029940119761,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.0032082356802468,2.532350686615106,0.15593812375249502,2,0,0,0,0,1
549,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,250.272,9,0.2,15.642,2015,11,15,6,4,2015,11,17,1,4,False,True,False,True,False,False,False,False,True,False,23.430749027719962,0.0018214936247723133,246.2782978664584,1.6487230639869423e-05,5.526536017728995,15.819987357769916,0.003995652729829945,2.302585092994046,3.0,0.1111111111111111,0.18232155679395465,0.4472135954999579,5.0,2.8119296204782382,3.954996839442479,0.06393044367727913,2,2,3,3,0,2
550,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,11.364,3,0.8,-17.046,2015,11,15,6,4,2015,11,17,1,4,False,True,False,True,False,False,False,False,True,False,23.45207879911715,0.0018181818181818182,246.2782978664584,1.6487230639869423e-05,2.51478902426987,3.3710532478737267,0.0879971840901091,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.5877866649021191,0.8944271909999159,1.25,0.0,0.0,-0.05866478939340608,2,2,0,1,1,0
551,CA-2015-113173,2015-11-15,2015-11-17,Second Class,DK-13225,Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,8.72,5,0.2,-1.744,2015,11,15,6,4,2015,11,17,1,4,False,True,False,True,False,False,False,False,True,False,23.473389188611005,0.0018148820326678765,246.2782978664584,1.6487230639869423e-05,2.2741856184723477,2.95296461204668,0.1146788990825688,1.791759469228055,2.23606797749979,0.2,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-0.573394495412844,2,2,0,2,0,0
552,CA-2016-136406,2016-04-15,2016-04-17,Second Class,BD-11320,Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,1121.568,2,0.2,0.0,2016,4,15,4,2,2016,4,17,6,2,False,True,False,False,False,False,False,True,False,False,23.49468024894146,0.0018115942028985507,306.77353210471074,1.0625863351397302e-05,7.02337419684616,33.48981934857218,0.0008916088904105681,1.0986122886681098,1.4142135623730951,0.5,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,,2,3,3,0,0,0
553,CA-2017-112774,2017-09-11,2017-09-12,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.504,1,0.2,6.0382,2017,9,11,0,3,2017,9,12,1,3,False,False,False,False,False,False,True,False,False,False,23.515952032609693,0.0018083182640144665,179.48816116947657,3.104047678172337e-05,3.569645366190238,5.8740105549786,0.028982146997449575,0.6931471805599453,1.0,1.0,0.18232155679395465,0.4472135954999579,5.0,1.9513524556596005,2.4572749133949174,0.1656122685568547,2,1,1,0,0,1
554,CA-2017-101945,2017-11-24,2017-11-28,Standard Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77070,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,10.824,3,0.2,2.5707,2017,11,24,4,4,2017,11,28,1,4,False,False,True,False,False,False,False,False,True,False,23.53720459187964,0.0018050541516245488,277.6148411018402,1.297521733489036e-05,2.470131364205846,3.2899848023965097,0.09238728750923873,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,1.272761655002057,1.603340263325287,0.38899910530205783,2,2,0,1,0,1
555,CA-2017-100650,2017-06-29,2017-07-03,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,0.0,310.9872,2017,6,29,3,2,2017,7,3,0,3,False,True,False,True,False,False,False,True,True,False,23.558437978779494,0.0018018018018018018,304.63748948545384,1.0775397612171889e-05,7.167639547723882,35.99694431476094,0.0007717359428298014,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,5.742962161326882,17.63482917410883,0.003215566428457506,2,3,3,0,0,3
556,CA-2014-155852,2014-03-03,2014-03-07,Second Class,AJ-10945,Ashley Jarboe,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,0.2,3.4048,2014,3,3,0,1,2014,3,7,4,1,False,True,False,False,False,False,True,False,True,False,23.57965224510319,0.0017985611510791368,168.53189609091805,3.520754849839806e-05,3.0182762379888857,4.410895600668871,0.05139802631578948,1.6094379124341003,2.0,0.25,0.18232155679395465,0.4472135954999579,5.0,1.4826948554062058,1.8452100151473272,0.293703007518797,2,1,1,2,0,1
557,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,0.0,9.936,2016,6,10,4,2,2016,6,15,2,2,False,False,True,False,False,False,False,True,True,False,23.600847442411894,0.0017953321364452424,300.074990627343,1.1105558331945139e-05,3.077312260546414,4.54972526643093,0.04830917874396135,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,2.3920600994216485,3.1521421287752873,0.10064412238325282,2,3,1,0,0,2
558,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10004256,Furniture,Tables,,1335.68,4,0.2,-217.048,2016,6,10,4,2,2016,6,15,2,2,False,False,True,False,False,False,False,True,False,False,23.62202362203543,0.0017921146953405018,300.074990627343,1.1105558331945139e-05,7.197944206645099,36.546956097601345,0.0007486823191183516,1.6094379124341003,2.0,0.25,0.18232155679395465,0.4472135954999579,5.0,0.0,0.0,-0.004607275809959088,2,3,3,2,0,0
559,CA-2016-113243,2016-06-10,2016-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32.4,5,0.0,15.552,2016,6,10,4,2,2016,6,15,2,2,False,False,True,False,False,False,False,True,True,False,23.643180835073778,0.0017889087656529517,300.074990627343,1.1105558331945139e-05,3.5085558999826545,5.692099788303083,0.0308641975308642,1.791759469228055,2.23606797749979,0.2,0.0,0.0,,2.8065069404432417,3.943602414037196,0.06430041152263374,2,3,1,2,0,2
560,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,2017,11,20,0,4,2017,11,22,2,4,False,True,False,False,False,False,False,True,False,False,23.664319132398465,0.0017857142857142857,306.77353210471074,1.0625863351397302e-05,3.775057150354989,6.526867548832288,0.023474178403755867,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.0,0.0,,2.868694040383268,4.07602747782691,0.06019020103527146,2,3,1,1,0,2
561,CA-2017-118731,2017-11-20,2017-11-22,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",84.056,7,0.2,27.3182,2017,11,20,0,4,2017,11,22,2,4,False,True,False,False,False,False,False,True,True,False,23.68543856465402,0.0017825311942959,306.77353210471074,1.0625863351397302e-05,4.44330986309078,9.168205931369561,0.011896830684305701,2.0794415416798357,2.6457513110645907,0.14285714285714285,0.18232155679395465,0.4472135954999579,5.0,3.343504707483506,5.226681547597864,0.03660563287478677,2,3,2,3,0,3
562,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,OFF-AP-10003914,Office Supplies,Appliances,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,5,0.2,1.3,2014,9,14,6,3,2014,9,18,3,3,False,True,False,False,False,False,True,False,True,False,23.706539182259394,0.0017793594306049821,183.34121195192313,2.9749509133099303e-05,2.6390573296152584,3.605551275463989,0.07692307692307693,1.791759469228055,2.23606797749979,0.2,0.18232155679395465,0.4472135954999579,5.0,0.832909122935104,1.140175425099138,0.7692307692307692,2,1,0,2,0,0
563,CA-2014-145576,2014-09-14,2014-09-18,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Tampa,Florida,33614,South,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,13.128,3,0.2,3.7743,2014,9,14,6,3,2014,9,18,3,3,False,True,False,False,False,False,True,False,False,False,23.727621035409346,0.0017761989342806395,183.34121195192313,2.9749509133099303e-05,2.648158643861604,3.623258202226278,0.07617306520414381,1.3862943611198906,1.7320508075688772,0.3333333333333333,0.18232155679395465,0.4472135954999579,5.0,1.5632473663276851,1.9427557746664916,0.26494979201441327,2,1,0,1,0,1
564,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",3.96,2,0.0,0.0,2015,12,7,0,4,2015,12,9,2,4,False,False,False,False,False,False,False,True,True,False,23.748684174075834,0.0017730496453900709,313.2171770513233,1.0193160389378727e-05,1.601405740736836,1.98997487421324,0.25252525252525254,1.0986122886681098,1.4142135623730951,0.5,0.0,0.0,,0.0,0.0,,2,3,0,0,0,0
565,CA-2015-130736,2015-12-07,2015-12-09,First Class,JF-15490,Jeremy Farry,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,2.61,1,0.0,1.2006,2015,12,7,0,4,2015,12,9,2,4,False,False,False,False,False,False,False,True,True,False,23.769728648009426,0.0017699115044247787,313.2171770513233,1.0193160389378727e-05,1.2837077723447896,1.6155494421403511,0.3831417624521073,0.6931471805599453,1.0,1.0,0.0,0.0,,0.7887300504536752,1.0957189420649804,0.8329168748958855,2,3,0,0,0,0
